label,value,time
ces-main,3069804544.00,2025-09-15T09:17:30+00:00
ces-main,3069114572.80,2025-09-15T09:18:00+00:00
ces-main,3069118873.60,2025-09-15T09:18:30+00:00
ces-main,3070944665.60,2025-09-15T09:19:00+00:00
ces-main,3072893337.60,2025-09-15T09:19:30+00:00
ces-main,3073234124.80,2025-09-15T09:20:00+00:00
ces-main,3076696678.40,2025-09-15T09:20:30+00:00
ces-main,3079595212.80,2025-09-15T09:21:00+00:00
ces-main,3078383001.60,2025-09-15T09:21:30+00:00
ces-main,3081348096.00,2025-09-15T09:22:00+00:00
ces-main,3084516966.40,2025-09-15T09:22:30+00:00
ces-main,3087239577.60,2025-09-15T09:23:00+00:00
ces-main,3089525145.60,2025-09-15T09:23:30+00:00
ces-main,3088461414.40,2025-09-15T09:24:00+00:00
ces-main,3084868812.80,2025-09-15T09:24:30+00:00
ces-main,3086088806.40,2025-09-15T09:25:00+00:00
ces-main,3085987020.80,2025-09-15T09:25:30+00:00
ces-main,3087299788.80,2025-09-15T09:26:00+00:00
ces-main,3087448883.20,2025-09-15T09:26:30+00:00
ces-main,3082257203.20,2025-09-15T09:27:00+00:00
ces-main,3078047334.40,2025-09-15T09:27:30+00:00
ces-main,3075115417.60,2025-09-15T09:28:00+00:00
ces-main,3072277299.20,2025-09-15T09:28:30+00:00
ces-main,3071598182.40,2025-09-15T09:29:00+00:00
ces-main,3072846643.20,2025-09-15T09:29:30+00:00
ces-main,3070403584.00,2025-09-15T09:30:00+00:00
ces-main,3069374668.80,2025-09-15T09:30:30+00:00
ces-main,3066700800.00,2025-09-15T09:31:00+00:00
ces-main,3067496652.80,2025-09-15T09:31:30+00:00
ces-main,3071561523.20,2025-09-15T09:32:00+00:00
ces-main,3077240217.60,2025-09-15T09:32:30+00:00
ces-main,3082305331.20,2025-09-15T09:33:00+00:00
ces-main,3086788608.00,2025-09-15T09:33:30+00:00
ces-main,3090120499.20,2025-09-15T09:34:00+00:00
ces-main,3093973196.80,2025-09-15T09:34:30+00:00
ces-main,3098536140.80,2025-09-15T09:35:00+00:00
ces-main,3100534374.40,2025-09-15T09:35:30+00:00
ces-main,3103937740.80,2025-09-15T09:36:00+00:00
ces-main,3105928192.00,2025-09-15T09:36:30+00:00
ces-main,3105163878.40,2025-09-15T09:37:00+00:00
ces-main,3102739046.40,2025-09-15T09:37:30+00:00
ces-main,3101044940.80,2025-09-15T09:38:00+00:00
ces-main,3098799104.00,2025-09-15T09:38:30+00:00
ces-main,3098278092.80,2025-09-15T09:39:00+00:00
