label,value,time
ces-main,317817.72,2025-09-15T09:44:30+00:00
ces-main,336094.43,2025-09-15T09:45:00+00:00
ces-main,296856.89,2025-09-15T09:45:30+00:00
ces-main,300077.33,2025-09-15T09:46:00+00:00
ces-main,279465.47,2025-09-15T09:46:30+00:00
ces-main,308226.37,2025-09-15T09:47:00+00:00
ces-main,297226.55,2025-09-15T09:47:30+00:00
ces-main,309369.33,2025-09-15T09:48:00+00:00
ces-main,317706.32,2025-09-15T09:48:30+00:00
ces-main,343010.61,2025-09-15T09:49:00+00:00
ces-main,330235.15,2025-09-15T09:49:30+00:00
ces-main,354192.98,2025-09-15T09:50:00+00:00
ces-main,307100.04,2025-09-15T09:50:30+00:00
ces-main,319367.65,2025-09-15T09:51:00+00:00
ces-main,290325.71,2025-09-15T09:51:30+00:00
ces-main,310927.33,2025-09-15T09:52:00+00:00
ces-main,284371.81,2025-09-15T09:52:30+00:00
ces-main,310063.98,2025-09-15T09:53:00+00:00
ces-main,312266.15,2025-09-15T09:53:30+00:00
ces-main,319963.56,2025-09-15T09:54:00+00:00
ces-main,311533.25,2025-09-15T09:54:30+00:00
ces-main,308643.47,2025-09-15T09:55:00+00:00
ces-main,297648.24,2025-09-15T09:55:30+00:00
ces-main,295957.28,2025-09-15T09:56:00+00:00
ces-main,285029.98,2025-09-15T09:56:30+00:00
ces-main,298002.16,2025-09-15T09:57:00+00:00
ces-main,292001.11,2025-09-15T09:57:30+00:00
ces-main,312916.08,2025-09-15T09:58:00+00:00
ces-main,291662.48,2025-09-15T09:58:30+00:00
ces-main,336610.83,2025-09-15T09:59:00+00:00
ces-main,309804.96,2025-09-15T09:59:30+00:00
ces-main,325190.88,2025-09-15T10:00:00+00:00
ces-main,300897.14,2025-09-15T10:00:30+00:00
ces-main,298516.71,2025-09-15T10:01:00+00:00
ces-main,489060.90,2025-09-15T10:01:30+00:00
ces-main,518203.59,2025-09-15T10:02:00+00:00
ces-main,522067.43,2025-09-15T10:02:30+00:00
ces-main,440774.38,2025-09-15T10:03:00+00:00
ces-main,324926.87,2025-09-15T10:03:30+00:00
ces-main,360749.80,2025-09-15T10:04:00+00:00
ces-main,340104.75,2025-09-15T10:04:30+00:00
ces-main,365345.09,2025-09-15T10:05:00+00:00
ces-main,306157.61,2025-09-15T10:05:30+00:00
ces-main,320931.92,2025-09-15T10:06:00+00:00
ces-main,293935.10,2025-09-15T10:06:30+00:00
ces-main,294356.13,2025-09-15T10:07:00+00:00
ces-main,293843.38,2025-09-15T10:07:30+00:00
ces-main,316313.82,2025-09-15T10:08:00+00:00
ces-main,315832.60,2025-09-15T10:08:30+00:00
ces-main,334001.72,2025-09-15T10:09:00+00:00
ces-main,326941.40,2025-09-15T10:09:30+00:00
ces-main,327469.33,2025-09-15T10:10:00+00:00
ces-main,290052.46,2025-09-15T10:10:30+00:00
ces-main,306198.99,2025-09-15T10:11:00+00:00
