label,value,time
ces-main,172877.92,2025-09-15T10:19:30+00:00
ces-main,162396.18,2025-09-15T10:20:00+00:00
ces-main,178554.72,2025-09-15T10:20:30+00:00
ces-main,180221.94,2025-09-15T10:21:00+00:00
ces-main,166444.82,2025-09-15T10:21:30+00:00
ces-main,140210.59,2025-09-15T10:22:00+00:00
ces-main,164875.76,2025-09-15T10:22:30+00:00
ces-main,173139.89,2025-09-15T10:23:00+00:00
ces-main,180365.63,2025-09-15T10:23:30+00:00
ces-main,166366.08,2025-09-15T10:24:00+00:00
ces-main,167877.42,2025-09-15T10:24:30+00:00
ces-main,163454.24,2025-09-15T10:25:00+00:00
ces-main,179272.99,2025-09-15T10:25:30+00:00
ces-main,162227.53,2025-09-15T10:26:00+00:00
ces-main,169173.86,2025-09-15T10:26:30+00:00
ces-main,163595.12,2025-09-15T10:27:00+00:00
ces-main,162053.71,2025-09-15T10:27:30+00:00
ces-main,171292.15,2025-09-15T10:28:00+00:00
ces-main,168881.59,2025-09-15T10:28:30+00:00
ces-main,169937.30,2025-09-15T10:29:00+00:00
ces-main,164244.09,2025-09-15T10:29:30+00:00
ces-main,177398.55,2025-09-15T10:30:00+00:00
ces-main,180366.68,2025-09-15T10:30:30+00:00
ces-main,164185.27,2025-09-15T10:31:00+00:00
ces-main,163314.29,2025-09-15T10:31:30+00:00
ces-main,171794.73,2025-09-15T10:32:00+00:00
ces-main,167583.24,2025-09-15T10:32:30+00:00
ces-main,173467.55,2025-09-15T10:33:00+00:00
ces-main,171484.10,2025-09-15T10:33:30+00:00
ces-main,167162.38,2025-09-15T10:34:00+00:00
ces-main,168913.87,2025-09-15T10:34:30+00:00
ces-main,165637.91,2025-09-15T10:35:00+00:00
ces-main,166876.55,2025-09-15T10:35:30+00:00
ces-main,181603.62,2025-09-15T10:36:00+00:00
ces-main,175802.36,2025-09-15T10:36:30+00:00
ces-main,164789.60,2025-09-15T10:37:00+00:00
ces-main,171236.16,2025-09-15T10:37:30+00:00
ces-main,163026.39,2025-09-15T10:38:00+00:00
ces-main,171856.21,2025-09-15T10:38:30+00:00
ces-main,172630.49,2025-09-15T10:39:00+00:00
ces-main,159101.57,2025-09-15T10:39:30+00:00
ces-main,164748.81,2025-09-15T10:40:00+00:00
ces-main,171716.21,2025-09-15T10:40:30+00:00
ces-main,173700.62,2025-09-15T10:41:00+00:00
ces-main,167514.29,2025-09-15T10:41:30+00:00
ces-main,160628.34,2025-09-15T10:42:00+00:00
ces-main,177377.40,2025-09-15T10:42:30+00:00
