label,value,time
ces-worker-0,27.17,2025-09-16T06:33:30+00:00
ces-worker-0,27.12,2025-09-16T06:34:00+00:00
ces-worker-0,27.08,2025-09-16T06:34:30+00:00
ces-worker-0,27.09,2025-09-16T06:35:00+00:00
ces-worker-0,27.13,2025-09-16T06:35:30+00:00
ces-worker-0,27.18,2025-09-16T06:36:00+00:00
ces-worker-0,27.17,2025-09-16T06:36:30+00:00
ces-worker-0,27.18,2025-09-16T06:37:00+00:00
ces-worker-0,27.20,2025-09-16T06:37:30+00:00
ces-worker-0,27.20,2025-09-16T06:38:00+00:00
ces-worker-0,27.19,2025-09-16T06:38:30+00:00
ces-worker-0,27.19,2025-09-16T06:39:00+00:00
ces-worker-0,27.18,2025-09-16T06:39:30+00:00
ces-worker-0,27.16,2025-09-16T06:40:00+00:00
ces-worker-0,27.10,2025-09-16T06:40:30+00:00
ces-worker-0,27.09,2025-09-16T06:41:00+00:00
ces-worker-0,27.11,2025-09-16T06:41:30+00:00
ces-worker-0,27.12,2025-09-16T06:42:00+00:00
ces-worker-0,27.13,2025-09-16T06:42:30+00:00
ces-worker-0,27.15,2025-09-16T06:43:00+00:00
ces-worker-0,27.17,2025-09-16T06:43:30+00:00
ces-worker-0,27.15,2025-09-16T06:44:00+00:00
ces-worker-0,27.14,2025-09-16T06:44:30+00:00
ces-worker-0,27.11,2025-09-16T06:45:00+00:00
ces-worker-0,27.15,2025-09-16T06:45:30+00:00
ces-worker-0,27.14,2025-09-16T06:46:00+00:00
ces-worker-0,27.15,2025-09-16T06:46:30+00:00
ces-worker-0,27.14,2025-09-16T06:47:00+00:00
ces-worker-0,27.11,2025-09-16T06:47:30+00:00
ces-worker-0,27.10,2025-09-16T06:48:00+00:00
ces-worker-0,27.08,2025-09-16T06:48:30+00:00
ces-worker-0,27.08,2025-09-16T06:49:00+00:00
ces-worker-0,27.11,2025-09-16T06:49:30+00:00
ces-worker-0,27.14,2025-09-16T06:50:00+00:00
ces-worker-0,27.16,2025-09-16T06:50:30+00:00
ces-worker-0,27.17,2025-09-16T06:51:00+00:00
ces-worker-0,27.15,2025-09-16T06:51:30+00:00
ces-worker-0,27.14,2025-09-16T06:52:00+00:00
ces-worker-0,27.18,2025-09-16T06:52:30+00:00
ces-worker-0,27.22,2025-09-16T06:53:00+00:00
ces-worker-0,27.27,2025-09-16T06:53:30+00:00
ces-worker-0,27.33,2025-09-16T06:54:00+00:00
ces-worker-0,27.33,2025-09-16T06:54:30+00:00
ces-worker-0,27.35,2025-09-16T06:55:00+00:00
ces-worker-0,27.35,2025-09-16T06:55:30+00:00
ces-worker-0,27.39,2025-09-16T06:56:00+00:00
ces-worker-0,27.45,2025-09-16T06:56:30+00:00
ces-worker-0,27.49,2025-09-16T06:57:00+00:00
ces-worker-0,27.46,2025-09-16T06:57:30+00:00
ces-worker-0,27.41,2025-09-16T06:58:00+00:00
ces-worker-0,27.37,2025-09-16T06:58:30+00:00
ces-worker-0,27.31,2025-09-16T06:59:00+00:00
ces-worker-0,27.29,2025-09-16T06:59:30+00:00
ces-worker-0,27.28,2025-09-16T07:00:00+00:00
ces-worker-0,27.24,2025-09-16T07:00:30+00:00
ces-worker-0,27.20,2025-09-16T07:01:00+00:00
ces-worker-0,27.15,2025-09-16T07:01:30+00:00
ces-worker-0,27.12,2025-09-16T07:02:00+00:00
ces-worker-0,27.12,2025-09-16T07:02:30+00:00
ces-worker-0,27.14,2025-09-16T07:03:00+00:00
ces-worker-0,27.17,2025-09-16T07:03:30+00:00
ces-worker-0,27.22,2025-09-16T07:04:00+00:00
ces-worker-0,27.23,2025-09-16T07:04:30+00:00
ces-worker-0,27.23,2025-09-16T07:05:00+00:00
ces-worker-0,27.26,2025-09-16T07:05:30+00:00
ces-worker-0,27.27,2025-09-16T07:06:00+00:00
ces-worker-0,27.27,2025-09-16T07:06:30+00:00
ces-worker-0,27.28,2025-09-16T07:07:00+00:00
ces-worker-0,27.29,2025-09-16T07:07:30+00:00
ces-worker-0,27.28,2025-09-16T07:08:00+00:00
ces-worker-0,27.28,2025-09-16T07:08:30+00:00
ces-worker-0,27.28,2025-09-16T07:09:00+00:00
ces-worker-0,27.29,2025-09-16T07:09:30+00:00
ces-worker-0,27.31,2025-09-16T07:10:00+00:00
ces-worker-0,27.34,2025-09-16T07:10:30+00:00
ces-worker-0,27.39,2025-09-16T07:11:00+00:00
ces-worker-0,27.41,2025-09-16T07:11:30+00:00
ces-worker-0,27.41,2025-09-16T07:12:00+00:00
ces-worker-0,27.42,2025-09-16T07:12:30+00:00
ces-worker-0,27.42,2025-09-16T07:13:00+00:00
ces-worker-0,27.40,2025-09-16T07:13:30+00:00
ces-worker-0,27.39,2025-09-16T07:14:00+00:00
ces-worker-0,27.38,2025-09-16T07:14:30+00:00
ces-worker-0,27.38,2025-09-16T07:15:00+00:00
ces-worker-0,27.36,2025-09-16T07:15:30+00:00
ces-worker-0,27.34,2025-09-16T07:16:00+00:00
ces-worker-0,27.32,2025-09-16T07:16:30+00:00
ces-worker-0,27.35,2025-09-16T07:17:00+00:00
ces-worker-0,27.38,2025-09-16T07:17:30+00:00
ces-worker-0,27.42,2025-09-16T07:18:00+00:00
ces-worker-0,27.43,2025-09-16T07:18:30+00:00
ces-worker-0,27.43,2025-09-16T07:19:00+00:00
ces-worker-0,27.45,2025-09-16T07:19:30+00:00
ces-worker-0,27.44,2025-09-16T07:20:00+00:00
ces-worker-0,27.43,2025-09-16T07:20:30+00:00
ces-worker-0,27.42,2025-09-16T07:21:00+00:00
ces-worker-0,27.44,2025-09-16T07:21:30+00:00
ces-worker-0,27.43,2025-09-16T07:22:00+00:00
ces-worker-0,27.39,2025-09-16T07:22:30+00:00
ces-worker-0,27.37,2025-09-16T07:23:00+00:00
ces-worker-0,27.36,2025-09-16T07:23:30+00:00
ces-worker-0,27.35,2025-09-16T07:24:00+00:00
ces-worker-0,27.36,2025-09-16T07:24:30+00:00
ces-worker-0,27.39,2025-09-16T07:25:00+00:00
ces-worker-0,27.42,2025-09-16T07:25:30+00:00
ces-worker-0,27.44,2025-09-16T07:26:00+00:00
ces-worker-0,27.43,2025-09-16T07:26:30+00:00
ces-worker-0,27.44,2025-09-16T07:27:00+00:00
ces-worker-0,27.44,2025-09-16T07:27:30+00:00
ces-worker-0,27.45,2025-09-16T07:28:00+00:00
ces-worker-0,27.45,2025-09-16T07:28:30+00:00
ces-worker-0,27.47,2025-09-16T07:29:00+00:00
ces-worker-0,27.47,2025-09-16T07:29:30+00:00
ces-worker-0,27.46,2025-09-16T07:30:00+00:00
ces-worker-0,27.45,2025-09-16T07:30:30+00:00
ces-worker-0,27.43,2025-09-16T07:31:00+00:00
ces-worker-0,27.47,2025-09-16T07:31:30+00:00
ces-worker-0,27.47,2025-09-16T07:32:00+00:00
ces-worker-0,27.50,2025-09-16T07:32:30+00:00
ces-worker-0,27.51,2025-09-16T07:33:00+00:00
ces-worker-0,27.52,2025-09-16T07:33:30+00:00
ces-worker-0,27.53,2025-09-16T07:34:00+00:00
ces-worker-0,27.52,2025-09-16T07:34:30+00:00
ces-worker-0,27.52,2025-09-16T07:35:00+00:00
ces-worker-0,27.51,2025-09-16T07:35:30+00:00
ces-worker-0,27.52,2025-09-16T07:36:00+00:00
ces-worker-0,27.50,2025-09-16T07:36:30+00:00
ces-worker-0,27.47,2025-09-16T07:37:00+00:00
ces-worker-0,27.47,2025-09-16T07:37:30+00:00
ces-worker-0,27.45,2025-09-16T07:38:00+00:00
ces-worker-0,27.47,2025-09-16T07:38:30+00:00
ces-worker-0,27.48,2025-09-16T07:39:00+00:00
ces-worker-0,27.51,2025-09-16T07:39:30+00:00
ces-worker-0,27.53,2025-09-16T07:40:00+00:00
ces-worker-0,27.54,2025-09-16T07:40:30+00:00
ces-worker-0,27.52,2025-09-16T07:41:00+00:00
ces-worker-0,27.50,2025-09-16T07:41:30+00:00
ces-worker-0,27.50,2025-09-16T07:42:00+00:00
ces-worker-0,27.48,2025-09-16T07:42:30+00:00
ces-worker-0,27.47,2025-09-16T07:43:00+00:00
ces-worker-0,27.46,2025-09-16T07:43:30+00:00
ces-worker-0,27.65,2025-09-16T07:44:00+00:00
ces-worker-0,27.82,2025-09-16T07:44:30+00:00
ces-worker-0,28.03,2025-09-16T07:45:00+00:00
ces-worker-0,28.28,2025-09-16T07:45:30+00:00
ces-worker-0,28.54,2025-09-16T07:46:00+00:00
ces-worker-0,28.78,2025-09-16T07:46:30+00:00
ces-worker-0,29.03,2025-09-16T07:47:00+00:00
ces-worker-0,29.25,2025-09-16T07:47:30+00:00
ces-worker-0,29.47,2025-09-16T07:48:00+00:00
ces-worker-0,29.69,2025-09-16T07:48:30+00:00
ces-worker-0,29.48,2025-09-16T07:49:00+00:00
ces-worker-0,29.29,2025-09-16T07:49:30+00:00
ces-worker-0,29.06,2025-09-16T07:50:00+00:00
ces-worker-0,28.84,2025-09-16T07:50:30+00:00
ces-worker-0,28.59,2025-09-16T07:51:00+00:00
ces-worker-0,28.36,2025-09-16T07:51:30+00:00
ces-worker-0,28.14,2025-09-16T07:52:00+00:00
ces-worker-0,27.95,2025-09-16T07:52:30+00:00
ces-worker-0,27.77,2025-09-16T07:53:00+00:00
ces-worker-0,27.59,2025-09-16T07:53:30+00:00
ces-worker-0,27.62,2025-09-16T07:54:00+00:00
ces-worker-0,27.61,2025-09-16T07:54:30+00:00
ces-worker-0,27.61,2025-09-16T07:55:00+00:00
ces-worker-0,27.60,2025-09-16T07:55:30+00:00
ces-worker-0,27.60,2025-09-16T07:56:00+00:00
ces-worker-0,27.60,2025-09-16T07:56:30+00:00
ces-worker-0,27.59,2025-09-16T07:57:00+00:00
ces-worker-0,27.57,2025-09-16T07:57:30+00:00
ces-worker-0,27.54,2025-09-16T07:58:00+00:00
ces-worker-0,27.49,2025-09-16T07:58:30+00:00
ces-worker-0,27.46,2025-09-16T07:59:00+00:00
ces-worker-0,27.46,2025-09-16T07:59:30+00:00
ces-worker-0,27.47,2025-09-16T08:00:00+00:00
ces-worker-0,27.46,2025-09-16T08:00:30+00:00
ces-worker-0,27.47,2025-09-16T08:01:00+00:00
ces-worker-0,27.50,2025-09-16T08:01:30+00:00
ces-worker-0,27.52,2025-09-16T08:02:00+00:00
ces-worker-0,27.52,2025-09-16T08:02:30+00:00
ces-worker-0,27.51,2025-09-16T08:03:00+00:00
ces-worker-0,27.53,2025-09-16T08:03:30+00:00
ces-worker-0,27.53,2025-09-16T08:04:00+00:00
ces-worker-0,27.55,2025-09-16T08:04:30+00:00
ces-worker-0,27.55,2025-09-16T08:05:00+00:00
ces-worker-0,27.56,2025-09-16T08:05:30+00:00
ces-worker-0,27.53,2025-09-16T08:06:00+00:00
ces-worker-0,27.52,2025-09-16T08:06:30+00:00
ces-worker-0,27.53,2025-09-16T08:07:00+00:00
ces-worker-0,27.52,2025-09-16T08:07:30+00:00
ces-worker-0,27.56,2025-09-16T08:08:00+00:00
ces-worker-0,27.57,2025-09-16T08:08:30+00:00
ces-worker-0,27.58,2025-09-16T08:09:00+00:00
ces-worker-0,27.57,2025-09-16T08:09:30+00:00
ces-worker-0,27.58,2025-09-16T08:10:00+00:00
ces-worker-0,27.59,2025-09-16T08:10:30+00:00
ces-worker-0,27.59,2025-09-16T08:11:00+00:00
ces-worker-0,27.61,2025-09-16T08:11:30+00:00
ces-worker-0,27.58,2025-09-16T08:12:00+00:00
ces-worker-0,27.59,2025-09-16T08:12:30+00:00
ces-worker-0,27.59,2025-09-16T08:13:00+00:00
ces-worker-0,27.59,2025-09-16T08:13:30+00:00
ces-worker-0,27.60,2025-09-16T08:14:00+00:00
ces-worker-0,27.64,2025-09-16T08:14:30+00:00
ces-worker-0,27.65,2025-09-16T08:15:00+00:00
ces-worker-0,27.66,2025-09-16T08:15:30+00:00
ces-worker-0,27.68,2025-09-16T08:16:00+00:00
ces-worker-0,27.67,2025-09-16T08:16:30+00:00
ces-worker-0,27.67,2025-09-16T08:17:00+00:00
ces-worker-0,27.67,2025-09-16T08:17:30+00:00
ces-worker-0,27.64,2025-09-16T08:18:00+00:00
ces-worker-0,27.63,2025-09-16T08:18:30+00:00
ces-worker-0,27.62,2025-09-16T08:19:00+00:00
ces-worker-0,27.57,2025-09-16T08:19:30+00:00
ces-worker-0,27.55,2025-09-16T08:20:00+00:00
ces-worker-0,27.55,2025-09-16T08:20:30+00:00
ces-worker-0,27.53,2025-09-16T08:21:00+00:00
ces-worker-0,27.54,2025-09-16T08:21:30+00:00
ces-worker-0,27.55,2025-09-16T08:22:00+00:00
ces-worker-0,27.59,2025-09-16T08:22:30+00:00
ces-worker-0,27.63,2025-09-16T08:23:00+00:00
ces-worker-0,27.64,2025-09-16T08:23:30+00:00
ces-worker-0,27.62,2025-09-16T08:24:00+00:00
ces-worker-0,27.64,2025-09-16T08:24:30+00:00
ces-worker-0,27.66,2025-09-16T08:25:00+00:00
ces-worker-0,27.65,2025-09-16T08:25:30+00:00
ces-worker-0,27.64,2025-09-16T08:26:00+00:00
ces-worker-0,27.64,2025-09-16T08:26:30+00:00
ces-worker-0,27.64,2025-09-16T08:27:00+00:00
ces-worker-0,27.58,2025-09-16T08:27:30+00:00
ces-worker-0,27.57,2025-09-16T08:28:00+00:00
ces-worker-0,27.58,2025-09-16T08:28:30+00:00
ces-worker-0,27.60,2025-09-16T08:29:00+00:00
ces-worker-0,27.62,2025-09-16T08:29:30+00:00
ces-worker-0,27.62,2025-09-16T08:30:00+00:00
ces-worker-0,27.61,2025-09-16T08:30:30+00:00
ces-worker-0,27.63,2025-09-16T08:31:00+00:00
ces-worker-0,27.63,2025-09-16T08:31:30+00:00
ces-worker-0,27.63,2025-09-16T08:32:00+00:00
ces-worker-0,27.63,2025-09-16T08:32:30+00:00
ces-worker-0,27.63,2025-09-16T08:33:00+00:00
ces-worker-0,27.63,2025-09-16T08:33:30+00:00
ces-worker-0,27.61,2025-09-16T08:34:00+00:00
ces-worker-0,27.59,2025-09-16T08:34:30+00:00
ces-worker-0,27.60,2025-09-16T08:35:00+00:00
ces-worker-0,27.65,2025-09-16T08:35:30+00:00
ces-worker-0,27.66,2025-09-16T08:36:00+00:00
ces-worker-0,27.67,2025-09-16T08:36:30+00:00
ces-worker-0,27.69,2025-09-16T08:37:00+00:00
ces-worker-0,27.74,2025-09-16T08:37:30+00:00
ces-worker-0,27.76,2025-09-16T08:38:00+00:00
ces-worker-0,27.76,2025-09-16T08:38:30+00:00
ces-worker-0,27.77,2025-09-16T08:39:00+00:00
ces-worker-0,27.77,2025-09-16T08:39:30+00:00
ces-worker-0,27.77,2025-09-16T08:40:00+00:00
ces-worker-0,27.73,2025-09-16T08:40:30+00:00
ces-worker-0,27.71,2025-09-16T08:41:00+00:00
ces-worker-0,27.69,2025-09-16T08:41:30+00:00
ces-worker-0,27.65,2025-09-16T08:42:00+00:00
ces-worker-0,27.65,2025-09-16T08:42:30+00:00
ces-worker-0,27.63,2025-09-16T08:43:00+00:00
ces-worker-0,27.64,2025-09-16T08:43:30+00:00
ces-worker-0,27.65,2025-09-16T08:44:00+00:00
ces-worker-0,27.66,2025-09-16T08:44:30+00:00
ces-worker-0,27.63,2025-09-16T08:45:00+00:00
ces-worker-0,27.62,2025-09-16T08:45:30+00:00
ces-worker-0,27.63,2025-09-16T08:46:00+00:00
ces-worker-0,27.63,2025-09-16T08:46:30+00:00
ces-worker-0,27.63,2025-09-16T08:47:00+00:00
ces-worker-0,27.60,2025-09-16T08:47:30+00:00
ces-worker-0,27.59,2025-09-16T08:48:00+00:00
ces-worker-0,27.58,2025-09-16T08:48:30+00:00
ces-worker-0,27.58,2025-09-16T08:49:00+00:00
ces-worker-0,27.58,2025-09-16T08:49:30+00:00
ces-worker-0,27.60,2025-09-16T08:50:00+00:00
ces-worker-0,27.63,2025-09-16T08:50:30+00:00
ces-worker-0,27.66,2025-09-16T08:51:00+00:00
ces-worker-0,27.63,2025-09-16T08:51:30+00:00
ces-worker-0,27.62,2025-09-16T08:52:00+00:00
ces-worker-0,27.64,2025-09-16T08:52:30+00:00
ces-worker-0,27.65,2025-09-16T08:53:00+00:00
ces-worker-0,27.64,2025-09-16T08:53:30+00:00
ces-worker-0,27.64,2025-09-16T08:54:00+00:00
ces-worker-0,27.65,2025-09-16T08:54:30+00:00
ces-worker-0,27.65,2025-09-16T08:55:00+00:00
ces-worker-0,27.63,2025-09-16T08:55:30+00:00
ces-worker-0,27.62,2025-09-16T08:56:00+00:00
ces-worker-0,27.66,2025-09-16T08:56:30+00:00
ces-worker-0,27.69,2025-09-16T08:57:00+00:00
ces-worker-0,27.70,2025-09-16T08:57:30+00:00
ces-worker-0,27.73,2025-09-16T08:58:00+00:00
ces-worker-0,27.75,2025-09-16T08:58:30+00:00
ces-worker-0,27.77,2025-09-16T08:59:00+00:00
ces-worker-0,27.75,2025-09-16T08:59:30+00:00
ces-worker-0,27.75,2025-09-16T09:00:00+00:00
ces-worker-0,27.74,2025-09-16T09:00:30+00:00
ces-worker-0,27.74,2025-09-16T09:01:00+00:00
ces-worker-0,27.73,2025-09-16T09:01:30+00:00
ces-worker-0,27.72,2025-09-16T09:02:00+00:00
ces-worker-0,27.71,2025-09-16T09:02:30+00:00
ces-worker-0,27.70,2025-09-16T09:03:00+00:00
ces-worker-0,27.69,2025-09-16T09:03:30+00:00
ces-worker-0,27.68,2025-09-16T09:04:00+00:00
ces-worker-0,27.70,2025-09-16T09:04:30+00:00
ces-worker-0,27.73,2025-09-16T09:05:00+00:00
ces-worker-0,27.76,2025-09-16T09:05:30+00:00
ces-worker-0,27.74,2025-09-16T09:06:00+00:00
ces-worker-0,27.71,2025-09-16T09:06:30+00:00
ces-worker-0,27.70,2025-09-16T09:07:00+00:00
ces-worker-0,27.69,2025-09-16T09:07:30+00:00
ces-worker-0,27.68,2025-09-16T09:08:00+00:00
ces-worker-0,27.67,2025-09-16T09:08:30+00:00
ces-worker-0,27.63,2025-09-16T09:09:00+00:00
ces-worker-0,27.63,2025-09-16T09:09:30+00:00
ces-worker-0,27.60,2025-09-16T09:10:00+00:00
ces-worker-0,27.58,2025-09-16T09:10:30+00:00
ces-worker-0,27.62,2025-09-16T09:11:00+00:00
ces-worker-0,27.68,2025-09-16T09:11:30+00:00
ces-worker-0,27.72,2025-09-16T09:12:00+00:00
ces-worker-0,27.75,2025-09-16T09:12:30+00:00
ces-worker-0,27.77,2025-09-16T09:13:00+00:00
ces-worker-0,27.79,2025-09-16T09:13:30+00:00
ces-worker-0,27.83,2025-09-16T09:14:00+00:00
ces-worker-0,27.82,2025-09-16T09:14:30+00:00
ces-worker-0,27.85,2025-09-16T09:15:00+00:00
ces-worker-0,27.86,2025-09-16T09:15:30+00:00
ces-worker-0,27.84,2025-09-16T09:16:00+00:00
ces-worker-0,27.81,2025-09-16T09:16:30+00:00
ces-worker-0,27.79,2025-09-16T09:17:00+00:00
ces-worker-0,27.79,2025-09-16T09:17:30+00:00
ces-worker-0,27.80,2025-09-16T09:18:00+00:00
ces-worker-0,27.84,2025-09-16T09:18:30+00:00
ces-worker-0,27.83,2025-09-16T09:19:00+00:00
ces-worker-0,27.87,2025-09-16T09:19:30+00:00
ces-worker-0,27.84,2025-09-16T09:20:00+00:00
ces-worker-0,27.83,2025-09-16T09:20:30+00:00
ces-worker-0,27.83,2025-09-16T09:21:00+00:00
ces-worker-0,27.83,2025-09-16T09:21:30+00:00
ces-worker-0,27.81,2025-09-16T09:22:00+00:00
ces-worker-0,27.79,2025-09-16T09:22:30+00:00
ces-worker-0,27.76,2025-09-16T09:23:00+00:00
ces-worker-0,27.73,2025-09-16T09:23:30+00:00
ces-worker-0,27.72,2025-09-16T09:24:00+00:00
ces-worker-0,27.66,2025-09-16T09:24:30+00:00
ces-worker-0,27.66,2025-09-16T09:25:00+00:00
ces-worker-0,27.68,2025-09-16T09:25:30+00:00
ces-worker-0,27.70,2025-09-16T09:26:00+00:00
ces-worker-0,27.71,2025-09-16T09:26:30+00:00
ces-worker-0,27.74,2025-09-16T09:27:00+00:00
ces-worker-0,27.73,2025-09-16T09:27:30+00:00
ces-worker-0,27.73,2025-09-16T09:28:00+00:00
ces-worker-0,27.71,2025-09-16T09:28:30+00:00
ces-worker-0,27.69,2025-09-16T09:29:00+00:00
ces-worker-0,27.70,2025-09-16T09:29:30+00:00
ces-worker-0,27.70,2025-09-16T09:30:00+00:00
ces-worker-0,27.69,2025-09-16T09:30:30+00:00
ces-worker-0,27.67,2025-09-16T09:31:00+00:00
ces-worker-0,27.67,2025-09-16T09:31:30+00:00
ces-worker-0,27.62,2025-09-16T09:32:00+00:00
ces-worker-0,27.63,2025-09-16T09:32:30+00:00
ces-worker-0,27.63,2025-09-16T09:33:00+00:00
ces-worker-0,27.66,2025-09-16T09:33:30+00:00
ces-worker-0,27.69,2025-09-16T09:34:00+00:00
ces-worker-0,27.71,2025-09-16T09:34:30+00:00
ces-worker-0,27.70,2025-09-16T09:35:00+00:00
ces-worker-0,27.70,2025-09-16T09:35:30+00:00
ces-worker-0,27.70,2025-09-16T09:36:00+00:00
ces-worker-0,27.68,2025-09-16T09:36:30+00:00
ces-worker-0,27.69,2025-09-16T09:37:00+00:00
ces-worker-0,27.70,2025-09-16T09:37:30+00:00
ces-worker-0,27.68,2025-09-16T09:38:00+00:00
ces-worker-0,27.63,2025-09-16T09:38:30+00:00
ces-worker-0,27.61,2025-09-16T09:39:00+00:00
ces-worker-0,27.61,2025-09-16T09:39:30+00:00
ces-worker-0,27.64,2025-09-16T09:40:00+00:00
ces-worker-0,27.66,2025-09-16T09:40:30+00:00
ces-worker-0,27.68,2025-09-16T09:41:00+00:00
ces-worker-0,27.70,2025-09-16T09:41:30+00:00
ces-worker-0,27.73,2025-09-16T09:42:00+00:00
ces-worker-0,27.74,2025-09-16T09:42:30+00:00
ces-worker-0,27.75,2025-09-16T09:43:00+00:00
ces-worker-0,27.78,2025-09-16T09:43:30+00:00
ces-worker-0,27.79,2025-09-16T09:44:00+00:00
ces-worker-0,27.79,2025-09-16T09:44:30+00:00
ces-worker-0,27.77,2025-09-16T09:45:00+00:00
ces-worker-0,27.75,2025-09-16T09:45:30+00:00
ces-worker-0,27.73,2025-09-16T09:46:00+00:00
ces-worker-0,27.72,2025-09-16T09:46:30+00:00
ces-worker-0,27.72,2025-09-16T09:47:00+00:00
ces-worker-0,27.72,2025-09-16T09:47:30+00:00
ces-worker-0,27.72,2025-09-16T09:48:00+00:00
ces-worker-0,27.72,2025-09-16T09:48:30+00:00
ces-worker-0,27.72,2025-09-16T09:49:00+00:00
ces-worker-0,27.71,2025-09-16T09:49:30+00:00
ces-worker-0,27.73,2025-09-16T09:50:00+00:00
ces-worker-0,27.73,2025-09-16T09:50:30+00:00
ces-worker-0,27.72,2025-09-16T09:51:00+00:00
ces-worker-0,27.70,2025-09-16T09:51:30+00:00
ces-worker-0,27.69,2025-09-16T09:52:00+00:00
ces-worker-0,27.66,2025-09-16T09:52:30+00:00
ces-worker-0,27.66,2025-09-16T09:53:00+00:00
ces-worker-0,27.66,2025-09-16T09:53:30+00:00
ces-worker-0,27.68,2025-09-16T09:54:00+00:00
ces-worker-0,27.69,2025-09-16T09:54:30+00:00
ces-worker-0,27.71,2025-09-16T09:55:00+00:00
ces-worker-0,27.71,2025-09-16T09:55:30+00:00
ces-worker-0,27.74,2025-09-16T09:56:00+00:00
ces-worker-0,27.75,2025-09-16T09:56:30+00:00
ces-worker-0,27.74,2025-09-16T09:57:00+00:00
ces-worker-0,27.76,2025-09-16T09:57:30+00:00
ces-worker-0,27.78,2025-09-16T09:58:00+00:00
ces-worker-0,27.78,2025-09-16T09:58:30+00:00
ces-worker-0,27.75,2025-09-16T09:59:00+00:00
ces-worker-0,27.75,2025-09-16T09:59:30+00:00
ces-worker-0,27.73,2025-09-16T10:00:00+00:00
ces-worker-0,27.74,2025-09-16T10:00:30+00:00
ces-worker-0,27.74,2025-09-16T10:01:00+00:00
ces-worker-0,27.77,2025-09-16T10:01:30+00:00
ces-worker-0,27.80,2025-09-16T10:02:00+00:00
ces-worker-0,27.80,2025-09-16T10:02:30+00:00
ces-worker-0,27.80,2025-09-16T10:03:00+00:00
ces-worker-0,27.79,2025-09-16T10:03:30+00:00
ces-worker-0,27.80,2025-09-16T10:04:00+00:00
ces-worker-0,27.77,2025-09-16T10:04:30+00:00
ces-worker-0,27.76,2025-09-16T10:05:00+00:00
ces-worker-0,27.75,2025-09-16T10:05:30+00:00
ces-worker-0,27.74,2025-09-16T10:06:00+00:00
ces-worker-0,27.72,2025-09-16T10:06:30+00:00
ces-worker-0,27.69,2025-09-16T10:07:00+00:00
ces-worker-0,27.70,2025-09-16T10:07:30+00:00
ces-worker-0,27.71,2025-09-16T10:08:00+00:00
ces-worker-0,27.75,2025-09-16T10:08:30+00:00
ces-worker-0,27.79,2025-09-16T10:09:00+00:00
ces-worker-0,27.84,2025-09-16T10:09:30+00:00
ces-worker-0,27.85,2025-09-16T10:10:00+00:00
ces-worker-0,27.87,2025-09-16T10:10:30+00:00
ces-worker-0,27.87,2025-09-16T10:11:00+00:00
ces-worker-0,27.87,2025-09-16T10:11:30+00:00
ces-worker-0,27.86,2025-09-16T10:12:00+00:00
ces-worker-0,27.85,2025-09-16T10:12:30+00:00
ces-worker-0,27.86,2025-09-16T10:13:00+00:00
ces-worker-0,27.83,2025-09-16T10:13:30+00:00
ces-worker-0,27.80,2025-09-16T10:14:00+00:00
ces-worker-0,27.78,2025-09-16T10:14:30+00:00
ces-worker-0,27.78,2025-09-16T10:15:00+00:00
ces-worker-0,27.78,2025-09-16T10:15:30+00:00
ces-worker-0,27.78,2025-09-16T10:16:00+00:00
ces-worker-0,27.79,2025-09-16T10:16:30+00:00
ces-worker-0,27.82,2025-09-16T10:17:00+00:00
ces-worker-0,27.81,2025-09-16T10:17:30+00:00
ces-worker-0,27.80,2025-09-16T10:18:00+00:00
ces-worker-0,27.80,2025-09-16T10:18:30+00:00
ces-worker-0,27.80,2025-09-16T10:19:00+00:00
ces-worker-0,27.80,2025-09-16T10:19:30+00:00
ces-worker-0,27.79,2025-09-16T10:20:00+00:00
ces-worker-0,27.77,2025-09-16T10:20:30+00:00
ces-worker-0,27.76,2025-09-16T10:21:00+00:00
ces-worker-0,27.75,2025-09-16T10:21:30+00:00
ces-worker-0,27.76,2025-09-16T10:22:00+00:00
ces-worker-0,27.77,2025-09-16T10:22:30+00:00
ces-worker-0,27.79,2025-09-16T10:23:00+00:00
ces-worker-0,27.79,2025-09-16T10:23:30+00:00
ces-worker-0,27.79,2025-09-16T10:24:00+00:00
ces-worker-0,27.75,2025-09-16T10:24:30+00:00
ces-worker-0,27.74,2025-09-16T10:25:00+00:00
ces-worker-0,27.74,2025-09-16T10:25:30+00:00
ces-worker-0,27.74,2025-09-16T10:26:00+00:00
ces-worker-0,27.74,2025-09-16T10:26:30+00:00
ces-worker-0,27.73,2025-09-16T10:27:00+00:00
ces-worker-0,27.71,2025-09-16T10:27:30+00:00
ces-worker-0,27.70,2025-09-16T10:28:00+00:00
ces-worker-0,27.70,2025-09-16T10:28:30+00:00
ces-worker-0,27.70,2025-09-16T10:29:00+00:00
ces-worker-0,27.75,2025-09-16T10:29:30+00:00
ces-worker-0,27.78,2025-09-16T10:30:00+00:00
ces-worker-0,27.82,2025-09-16T10:30:30+00:00
ces-worker-0,27.85,2025-09-16T10:31:00+00:00
ces-worker-0,27.85,2025-09-16T10:31:30+00:00
ces-worker-0,27.85,2025-09-16T10:32:00+00:00
ces-worker-0,27.86,2025-09-16T10:32:30+00:00
ces-worker-0,27.85,2025-09-16T10:33:00+00:00
ces-worker-0,27.85,2025-09-16T10:33:30+00:00
ces-worker-0,27.86,2025-09-16T10:34:00+00:00
